-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  -7.55   Longitude 109.67 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 220.74 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
2024,10,17,0,0.0,21.58,92.59,3.08
2024,10,17,1,0.0,21.34,92.25,3.09
2024,10,17,2,0.0,21.14,91.68,3.1
2024,10,17,3,0.0,20.96,91.38,3.1
2024,10,17,4,0.0,20.77,91.61,2.98
2024,10,17,5,16.98,20.65,91.96,2.81
2024,10,17,6,178.57,23.35,82.79,3.14
2024,10,17,7,402.15,25.47,71.2,4.27
2024,10,17,8,622.67,26.93,65.2,4.29
2024,10,17,9,787.58,28.14,61.11,4.11
2024,10,17,10,879.38,29.12,57.78,4.26
2024,10,17,11,898.88,29.74,55.59,4.54
2024,10,17,12,830.25,29.96,54.72,4.65
2024,10,17,13,689.97,29.88,54.74,4.77
2024,10,17,14,542.75,29.28,56.6,4.9
2024,10,17,15,342.77,28.25,60.23,5.01
2024,10,17,16,144.25,26.74,66.35,5.1
2024,10,17,17,12.98,24.94,75.64,4.57
2024,10,17,18,0.0,23.65,83.16,3.74
2024,10,17,19,0.0,23.13,86.58,3.25
2024,10,17,20,0.0,22.74,88.85,2.87
2024,10,17,21,0.0,22.51,90.0,2.66
2024,10,17,22,0.0,22.34,90.85,2.52
2024,10,17,23,0.0,22.28,91.22,2.45
2024,10,18,0,0.0,22.31,91.33,2.37
2024,10,18,1,0.0,22.32,91.74,2.21
2024,10,18,2,0.0,22.27,92.22,2.11
2024,10,18,3,0.0,22.18,92.57,2.06
2024,10,18,4,0.0,21.92,92.9,2.05
2024,10,18,5,17.8,21.79,93.09,1.95
2024,10,18,6,189.82,23.71,84.97,2.41
2024,10,18,7,441.23,25.59,75.31,2.89
2024,10,18,8,667.0,27.22,69.48,2.83
2024,10,18,9,833.17,28.62,64.8,2.61
2024,10,18,10,907.88,29.76,60.87,2.53
2024,10,18,11,942.25,30.49,58.14,2.52
2024,10,18,12,880.8,30.9,56.64,2.62
2024,10,18,13,716.83,30.94,56.22,2.85
2024,10,18,14,521.97,30.48,57.52,3.22
2024,10,18,15,283.23,29.66,60.3,3.63
2024,10,18,16,117.65,28.13,67.23,4.24
2024,10,18,17,9.15,26.16,78.05,4.21
2024,10,18,18,0.0,24.75,86.25,3.99
2024,10,18,19,0.0,24.36,88.9,3.94
2024,10,18,20,0.0,24.2,90.2,3.76
2024,10,18,21,0.0,24.08,91.03,3.49
2024,10,18,22,0.0,23.93,91.83,3.2
2024,10,18,23,0.0,23.7,92.84,2.79
2024,10,19,0,0.0,23.42,93.97,2.41
2024,10,19,1,0.0,23.07,95.05,2.24
2024,10,19,2,0.0,22.72,96.0,2.19
2024,10,19,3,0.0,22.47,97.08,2.18
2024,10,19,4,0.0,22.39,97.44,2.12
2024,10,19,5,18.3,22.43,97.32,2.02
2024,10,19,6,184.68,24.31,89.14,2.78
2024,10,19,7,426.27,26.26,79.5,3.02
2024,10,19,8,604.33,27.95,72.13,2.57
2024,10,19,9,692.8,29.58,64.48,1.85
2024,10,19,10,772.4,30.84,59.01,1.23
2024,10,19,11,759.65,31.75,55.5,0.72
2024,10,19,12,659.55,32.31,53.35,0.33
2024,10,19,13,500.45,32.43,52.6,0.34
2024,10,19,14,398.45,31.91,53.82,0.43
2024,10,19,15,246.32,31.08,56.61,0.51
2024,10,19,16,102.2,29.7,62.61,0.95
2024,10,19,17,8.75,27.88,73.95,1.67
2024,10,19,18,0.0,26.28,86.53,1.79
2024,10,19,19,0.0,25.36,90.64,1.99
2024,10,19,20,0.0,24.75,93.14,2.2
2024,10,19,21,0.0,24.37,94.94,2.37
2024,10,19,22,0.0,24.19,96.0,2.33
2024,10,19,23,0.0,24.0,96.63,2.18
2024,10,20,0,0.0,23.81,96.94,2.1
2024,10,20,1,0.0,23.63,97.15,2.07
2024,10,20,2,0.0,23.46,97.49,2.09
2024,10,20,3,0.0,23.34,97.61,2.13
2024,10,20,4,0.0,23.16,98.03,2.11
2024,10,20,5,10.82,23.15,97.95,2.01
2024,10,20,6,86.43,24.64,92.79,3.09
2024,10,20,7,214.55,25.99,86.19,3.55
2024,10,20,8,289.77,27.31,78.95,3.39
2024,10,20,9,332.1,28.32,73.26,3.56
2024,10,20,10,443.05,28.9,69.52,3.98
2024,10,20,11,526.78,29.17,67.96,4.56
2024,10,20,12,450.9,28.99,67.69,5.23
2024,10,20,13,523.08,28.45,68.44,5.64
2024,10,20,14,250.75,27.76,70.2,5.59
2024,10,20,15,166.18,26.49,75.27,5.01
2024,10,20,16,71.45,25.3,82.56,4.31
2024,10,20,17,6.97,24.4,89.33,3.35
2024,10,20,18,0.0,24.01,93.32,2.74
2024,10,20,19,0.0,23.8,93.6,2.57
2024,10,20,20,0.0,23.38,94.52,2.19
2024,10,20,21,0.0,22.91,95.33,2.18
2024,10,20,22,0.0,22.44,96.41,2.28
2024,10,20,23,0.0,22.19,97.37,2.4
2024,10,21,0,0.0,22.08,97.26,2.53
2024,10,21,1,0.0,21.98,96.28,2.64
2024,10,21,2,0.0,21.8,95.0,2.62
2024,10,21,3,0.0,21.54,93.88,2.55
2024,10,21,4,0.0,21.2,93.36,2.46
2024,10,21,5,16.05,21.03,93.32,2.33
2024,10,21,6,169.85,23.04,84.25,3.01
2024,10,21,7,420.75,25.26,73.1,3.52
2024,10,21,8,653.88,27.38,64.38,3.23
2024,10,21,9,827.85,29.13,59.13,2.51
2024,10,21,10,886.6,30.48,55.99,2.23
2024,10,21,11,881.2,31.33,54.38,2.38
2024,10,21,12,711.97,31.75,53.71,2.69
2024,10,21,13,650.8,31.67,54.05,3.08
2024,10,21,14,464.8,31.06,55.93,3.58
2024,10,21,15,284.2,29.72,60.73,4.31
2024,10,21,16,113.95,28.03,67.94,4.93
2024,10,21,17,10.12,26.15,78.03,4.76
2024,10,21,18,0.0,24.92,86.51,4.5
2024,10,21,19,0.0,24.48,90.8,3.99
2024,10,21,20,0.0,24.35,92.81,3.47
2024,10,21,21,0.0,24.26,93.76,3.14
2024,10,21,22,0.0,24.2,94.18,2.99
2024,10,21,23,0.0,24.08,94.48,2.87
2024,10,22,0,0.0,23.9,94.71,2.67
2024,10,22,1,0.0,23.67,94.99,2.56
2024,10,22,2,0.0,23.45,95.22,2.52
2024,10,22,3,0.0,23.2,95.43,2.48
2024,10,22,4,0.0,22.98,95.86,2.36
2024,10,22,5,18.83,22.88,96.28,2.29
2024,10,22,6,163.02,24.66,88.5,3.44
2024,10,22,7,373.1,26.55,78.61,4.19
2024,10,22,8,545.1,28.11,71.58,4.24
2024,10,22,9,661.53,29.26,66.56,4.09
2024,10,22,10,754.3,29.85,64.56,4.03
2024,10,22,11,760.5,30.22,63.34,4.06
2024,10,22,12,706.5,30.22,63.29,4.2
2024,10,22,13,497.85,29.82,64.52,4.45
2024,10,22,14,398.85,29.49,65.74,4.62
2024,10,22,15,250.43,28.85,68.6,4.79
2024,10,22,16,103.12,27.62,74.5,4.92
2024,10,22,17,9.12,26.04,82.91,4.38
2024,10,22,18,0.0,25.17,88.19,3.86
2024,10,22,19,0.0,24.91,89.97,3.72
2024,10,22,20,0.0,24.69,91.45,3.37
2024,10,22,21,0.0,24.54,92.06,3.17
2024,10,22,22,0.0,24.4,92.62,2.98
2024,10,22,23,0.0,24.18,93.45,2.78
2024,10,23,0,0.0,23.99,93.89,2.77
2024,10,23,1,0.0,23.82,94.33,2.82
2024,10,23,2,0.0,23.75,94.25,2.96
2024,10,23,3,0.0,23.63,94.37,3.02
2024,10,23,4,0.0,23.44,94.85,2.82
2024,10,23,5,11.27,23.34,95.2,2.69
2024,10,23,6,101.25,24.68,89.57,4.03
2024,10,23,7,239.18,26.28,81.17,4.82
2024,10,23,8,422.05,27.71,74.09,4.9
2024,10,23,9,555.38,28.88,69.34,4.9
2024,10,23,10,683.53,29.8,66.31,4.97
2024,10,23,11,790.17,30.34,64.41,4.98
2024,10,23,12,720.9,30.51,63.63,5.0
2024,10,23,13,663.78,30.37,63.6,5.06
2024,10,23,14,456.0,29.8,65.46,5.08
2024,10,23,15,305.12,28.93,69.22,5.1
2024,10,23,16,132.75,27.63,74.8,5.18
2024,10,23,17,12.0,25.88,83.23,4.94
2024,10,23,18,0.0,24.83,89.59,4.33
2024,10,23,19,0.0,24.57,91.6,3.77
2024,10,23,20,0.0,24.39,92.64,3.36
2024,10,23,21,0.0,24.2,93.41,3.05
2024,10,23,22,0.0,24.0,94.18,2.88
2024,10,23,23,0.0,23.78,94.92,2.76
2024,10,24,0,0.0,23.59,95.43,2.88
2024,10,24,1,0.0,23.47,95.75,3.08
2024,10,24,2,0.0,23.4,95.82,3.1
2024,10,24,3,0.0,23.27,96.06,2.97
2024,10,24,4,0.0,23.15,96.16,2.81
2024,10,24,5,20.23,23.0,96.69,2.56
2024,10,24,6,187.27,24.35,91.73,3.75
2024,10,24,7,416.38,26.0,82.91,4.03
2024,10,24,8,640.1,27.71,73.99,3.72
2024,10,24,9,801.55,29.03,68.4,3.44
2024,10,24,10,873.85,30.0,64.72,3.69
2024,10,24,11,904.5,30.5,62.76,4.18
2024,10,24,12,865.58,30.69,61.56,4.63
2024,10,24,13,656.45,30.38,62.55,4.97
2024,10,24,14,584.8,29.75,64.98,5.15
2024,10,24,15,343.83,28.85,68.14,5.07
2024,10,24,16,141.98,27.68,72.52,4.83
2024,10,24,17,11.62,25.99,81.12,4.51
2024,10,24,18,0.0,24.83,88.72,4.01
2024,10,24,19,0.0,24.45,91.37,3.46
2024,10,24,20,0.0,24.05,93.54,2.72
2024,10,24,21,0.0,23.68,95.09,2.3
2024,10,24,22,0.0,23.37,95.85,2.2
2024,10,24,23,0.0,23.31,95.77,2.24
2024,10,25,0,0.0,23.25,95.95,2.25
2024,10,25,1,0.0,23.13,96.25,2.35
2024,10,25,2,0.0,22.91,97.07,2.41
2024,10,25,3,0.0,22.71,97.59,2.44
2024,10,25,4,0.0,22.68,97.32,2.44
2024,10,25,5,18.77,22.61,97.42,2.32
2024,10,25,6,159.4,24.26,90.35,3.44
2024,10,25,7,380.62,25.95,80.4,3.83
2024,10,25,8,574.35,27.41,73.41,3.89
2024,10,25,9,743.85,28.6,68.59,4.1
2024,10,25,10,849.12,29.5,65.97,4.42
2024,10,25,11,842.95,30.07,64.41,4.73
2024,10,25,12,738.4,30.25,63.84,4.98
2024,10,25,13,539.2,30.08,64.16,5.15
2024,10,25,14,460.0,29.54,65.48,5.27
2024,10,25,15,276.73,28.7,67.56,5.23
2024,10,25,16,112.03,27.36,72.48,5.21
2024,10,25,17,11.18,25.65,81.77,4.58
2024,10,25,18,0.0,24.64,89.0,3.54
2024,10,25,19,0.0,24.2,92.05,2.95
2024,10,25,20,0.0,23.91,93.67,2.7
2024,10,25,21,0.0,23.75,94.29,2.68
2024,10,25,22,0.0,23.79,94.27,2.67
2024,10,25,23,0.0,23.75,94.39,2.61
2024,10,26,0,0.0,23.7,94.39,2.61
2024,10,26,1,0.0,23.63,94.52,2.61
2024,10,26,2,0.0,23.53,94.89,2.52
2024,10,26,3,0.0,23.42,95.26,2.37
2024,10,26,4,0.0,23.32,95.45,2.29
2024,10,26,5,16.85,23.27,95.52,2.2
2024,10,26,6,143.65,24.78,90.67,3.14
2024,10,26,7,332.9,26.24,83.41,3.83
2024,10,26,8,492.58,27.87,75.31,4.0
2024,10,26,9,605.53,29.13,70.09,4.08
2024,10,26,10,761.6,30.09,66.57,4.37
2024,10,26,11,785.65,30.58,64.48,4.74
2024,10,26,12,742.85,30.74,63.69,5.15
2024,10,26,13,574.65,30.33,64.77,5.55
2024,10,26,14,435.88,29.6,67.07,5.82
2024,10,26,15,268.62,28.68,70.33,5.8
2024,10,26,16,111.2,27.32,76.21,5.6
2024,10,26,17,9.98,25.84,84.38,4.55
2024,10,26,18,0.0,24.93,89.92,3.67
2024,10,26,19,0.0,24.57,91.63,3.41
2024,10,26,20,0.0,24.32,92.55,3.13
2024,10,26,21,0.0,24.14,93.16,2.88
2024,10,26,22,0.0,23.93,93.65,2.8
2024,10,26,23,0.0,23.67,94.12,2.64
2024,10,27,0,0.0,23.47,94.34,2.6
2024,10,27,1,0.0,23.45,94.35,2.65
2024,10,27,2,0.0,23.27,94.81,2.55
2024,10,27,3,0.0,23.15,95.13,2.51
2024,10,27,4,0.0,23.06,95.52,2.44
2024,10,27,5,20.52,23.07,95.67,2.34
2024,10,27,6,182.98,24.72,90.61,3.11
2024,10,27,7,404.52,26.22,83.15,4.01
2024,10,27,8,594.53,27.85,74.9,4.11
2024,10,27,9,722.1,29.25,69.71,3.96
2024,10,27,10,837.1,30.36,65.67,3.9
2024,10,27,11,894.2,30.94,63.32,3.95
2024,10,27,12,856.9,31.25,61.98,4.06
2024,10,27,13,786.33,31.2,61.67,4.16
2024,10,27,14,552.62,30.77,62.51,4.28
2024,10,27,15,322.52,29.56,66.7,4.48
2024,10,27,16,128.3,28.1,72.99,4.75
2024,10,27,17,10.02,26.5,81.26,4.45
2024,10,27,18,0.0,25.52,87.03,3.91
2024,10,27,19,0.0,25.19,89.19,3.43
2024,10,27,20,0.0,24.9,90.89,2.92
2024,10,27,21,0.0,24.62,91.9,2.65
2024,10,27,22,0.0,24.36,92.36,2.62
2024,10,27,23,0.0,24.18,92.65,2.61
2024,10,28,0,0.0,24.03,93.07,2.55
2024,10,28,1,0.0,23.87,93.47,2.47
2024,10,28,2,0.0,23.72,93.88,2.33
2024,10,28,3,0.0,23.62,94.11,2.2
2024,10,28,4,0.0,23.52,94.4,2.07
2024,10,28,5,21.58,23.51,94.37,1.96
2024,10,28,6,181.23,25.02,88.27,2.49
2024,10,28,7,380.5,26.45,80.92,2.94
2024,10,28,8,605.15,27.96,74.28,2.82
2024,10,28,9,736.28,29.52,68.73,2.72
2024,10,28,10,862.53,30.74,64.39,2.85
2024,10,28,11,866.55,31.49,61.44,3.23
2024,10,28,12,839.33,31.78,59.97,3.66
2024,10,28,13,705.55,31.78,59.37,4.09
2024,10,28,14,559.78,31.12,60.87,4.49
2024,10,28,15,346.02,29.72,65.9,4.93
2024,10,28,16,144.6,28.09,72.75,5.33
2024,10,28,17,11.98,26.4,80.72,5.03
2024,10,28,18,0.0,25.49,85.97,4.45
2024,10,28,19,0.0,25.18,88.32,3.96
2024,10,28,20,0.0,24.95,90.18,3.44
2024,10,28,21,0.0,24.74,91.75,3.08
2024,10,28,22,0.0,24.53,92.89,2.89
2024,10,28,23,0.0,24.32,93.76,2.79
2024,10,29,0,0.0,24.18,93.77,2.81
2024,10,29,1,0.0,24.01,94.17,2.64
2024,10,29,2,0.0,23.81,94.72,2.39
2024,10,29,3,0.0,23.63,94.96,2.22
2024,10,29,4,0.0,23.45,95.03,2.11
2024,10,29,5,21.38,23.36,94.69,2.08
2024,10,29,6,179.8,24.84,86.49,3.21
2024,10,29,7,400.08,26.45,76.86,3.77
2024,10,29,8,628.58,28.05,70.85,3.71
2024,10,29,9,809.65,29.58,65.34,3.67
2024,10,29,10,923.03,30.92,60.43,3.79
2024,10,29,11,967.9,31.96,56.38,4.03
2024,10,29,12,931.25,32.47,54.43,4.38
2024,10,29,13,799.5,32.4,54.73,4.8
2024,10,29,14,621.8,31.77,57.12,5.26
2024,10,29,15,395.45,30.48,62.48,5.66
2024,10,29,16,165.93,28.59,70.97,5.91
2024,10,29,17,12.73,26.38,81.66,5.56
2024,10,29,18,0.0,25.34,88.03,4.75
2024,10,29,19,0.0,25.09,89.8,4.24
2024,10,29,20,0.0,24.92,90.76,3.71
2024,10,29,21,0.0,24.72,91.98,3.23
2024,10,29,22,0.0,24.53,93.22,2.88
2024,10,29,23,0.0,24.37,93.95,2.73
2024,10,30,0,0.0,24.2,94.54,2.61
2024,10,30,1,0.0,24.03,95.2,2.46
2024,10,30,2,0.0,23.86,95.69,2.35
2024,10,30,3,0.0,23.72,95.98,2.29
2024,10,30,4,0.0,23.59,96.36,2.26
2024,10,30,5,25.42,23.58,96.43,2.24
2024,10,30,6,211.2,25.29,88.79,3.37
2024,10,30,7,447.0,27.13,78.87,4.0
2024,10,30,8,642.83,28.68,71.66,4.14
2024,10,30,9,801.2,30.19,64.32,4.31
2024,10,30,10,917.0,31.31,58.69,4.59
2024,10,30,11,944.62,31.97,55.73,4.86
2024,10,30,12,843.33,32.04,55.55,5.03
2024,10,30,13,705.7,31.71,57.21,5.16
2024,10,30,14,476.73,31.08,59.92,5.33
2024,10,30,15,299.52,29.88,65.2,5.5
2024,10,30,16,128.23,28.11,74.29,5.56
2024,10,30,17,9.55,26.22,86.24,5.14
2024,10,30,18,0.0,25.37,93.1,4.48
2024,10,30,19,0.0,25.19,94.5,4.07
2024,10,30,20,0.0,25.1,95.4,3.77
2024,10,30,21,0.0,25.01,95.84,3.51
2024,10,30,22,0.0,24.92,96.0,3.2
2024,10,30,23,0.0,24.81,96.13,2.8
2024,10,31,0,0.0,24.67,96.33,2.51
2024,10,31,1,0.0,24.57,96.41,2.32
2024,10,31,2,0.0,24.5,96.3,2.21
2024,10,31,3,0.0,24.38,96.1,2.16
2024,10,31,4,0.0,24.3,95.87,2.15
2024,10,31,5,22.35,24.29,95.82,2.11
2024,10,31,6,172.77,25.17,93.09,2.76
2024,10,31,7,378.98,25.9,89.66,3.36
2024,10,31,8,578.97,26.61,85.9,3.59
2024,10,31,9,689.2,27.29,82.77,3.64
2024,10,31,10,785.9,28.2,79.32,3.63
2024,10,31,11,825.85,28.96,75.87,3.42
2024,10,31,12,702.92,29.46,73.57,3.08
2024,10,31,13,602.72,29.62,72.48,2.72
2024,10,31,14,456.58,29.45,73.17,2.42
2024,10,31,15,281.55,28.99,76.32,2.14
2024,10,31,16,114.7,28.36,81.38,1.83
2024,10,31,17,11.77,27.3,87.62,1.65
2024,10,31,18,0.0,26.29,93.12,1.63
2024,10,31,19,0.0,25.87,94.32,1.69
2024,10,31,20,0.0,25.55,95.22,1.75
2024,10,31,21,0.0,25.33,95.72,1.82
2024,10,31,22,0.0,25.17,96.1,1.94
2024,10,31,23,0.0,25.08,96.12,2.03
2024,11,1,0,0.0,24.97,96.1,2.09
2024,11,1,1,0.0,24.87,96.04,2.11
2024,11,1,2,0.0,24.79,95.9,2.12
2024,11,1,3,0.0,24.68,95.85,2.1
2024,11,1,4,0.0,24.58,95.78,2.06
2024,11,1,5,15.57,24.44,95.88,2.04
2024,11,1,6,125.9,25.43,93.27,2.39
2024,11,1,7,253.1,26.28,88.85,3.03
2024,11,1,8,261.85,27.17,84.09,3.02
2024,11,1,9,534.0,28.07,79.33,2.72
2024,11,1,10,609.33,29.04,74.5,2.32
2024,11,1,11,599.22,29.74,70.24,1.85
2024,11,1,12,278.15,30.02,66.95,1.36
2024,11,1,13,177.05,29.95,65.45,0.91
2024,11,1,14,89.88,29.79,65.66,0.54
2024,11,1,15,84.28,29.36,68.7,0.63
2024,11,1,16,47.45,28.69,73.37,1.01
2024,11,1,17,5.97,27.31,84.46,1.15
2024,11,1,18,0.0,26.16,88.96,1.4
2024,11,1,19,0.0,25.61,90.53,1.4
2024,11,1,20,0.0,25.19,91.49,1.25
2024,11,1,21,0.0,24.96,91.1,1.0
2024,11,1,22,0.0,24.93,89.23,0.64
2024,11,1,23,0.0,24.96,87.76,0.04
2024,11,2,0,0.0,24.54,91.19,0.69
2024,11,2,1,0.0,24.15,93.09,1.11
2024,11,2,2,0.0,23.91,94.74,1.38
2024,11,2,3,0.0,23.91,95.43,1.49
2024,11,2,4,0.0,23.97,96.06,1.56
2024,11,2,5,22.48,24.05,96.58,1.61
2024,11,2,6,198.23,25.3,93.09,1.91
2024,11,2,7,437.5,26.51,87.82,2.26
2024,11,2,8,661.65,27.66,81.9,2.3
2024,11,2,9,768.45,28.42,78.07,2.16
2024,11,2,10,832.65,29.09,74.38,1.97
2024,11,2,11,767.22,29.5,71.92,1.76
2024,11,2,12,680.85,29.83,70.25,1.58
2024,11,2,13,440.08,29.92,69.29,1.37
2024,11,2,14,317.23,29.82,69.33,1.23
2024,11,2,15,185.07,29.27,72.89,1.12
2024,11,2,16,80.47,28.86,75.5,0.81
2024,11,2,17,8.12,27.96,78.36,0.35
2024,11,2,18,0.0,27.36,80.91,0.22
2024,11,2,19,0.0,26.84,85.45,0.18
2024,11,2,20,0.0,26.44,86.67,0.22
2024,11,2,21,0.0,26.14,87.2,0.23
2024,11,2,22,0.0,25.9,87.97,0.24
2024,11,2,23,0.0,25.62,89.07,0.36
2024,11,3,0,0.0,25.24,91.03,0.48
2024,11,3,1,0.0,25.0,92.18,0.51
2024,11,3,2,0.0,24.9,92.75,0.44
2024,11,3,3,0.0,24.81,93.05,0.42
2024,11,3,4,0.0,24.71,93.44,0.58
2024,11,3,5,16.02,24.47,94.84,0.85
2024,11,3,6,129.75,25.08,94.37,1.3
2024,11,3,7,294.38,25.81,91.26,2.1
2024,11,3,8,478.0,26.67,87.2,2.84
2024,11,3,9,608.95,27.45,81.89,3.39
2024,11,3,10,693.08,28.23,76.04,3.66
2024,11,3,11,640.83,28.74,71.8,3.73
2024,11,3,12,499.02,28.58,71.51,3.72
2024,11,3,13,273.73,28.31,72.18,3.61
2024,11,3,14,72.9,28.18,72.41,3.38
2024,11,3,15,48.65,27.96,73.24,2.98
2024,11,3,16,22.58,27.37,77.72,2.16
2024,11,3,17,2.75,26.36,85.13,1.51
2024,11,3,18,0.0,25.66,87.07,1.05
2024,11,3,19,0.0,25.53,86.07,0.65
2024,11,3,20,0.0,25.14,89.38,0.94
2024,11,3,21,0.0,24.49,95.07,1.34
2024,11,3,22,0.0,24.11,96.67,1.59
2024,11,3,23,0.0,23.93,97.81,1.83
2024,11,4,0,0.0,23.94,97.94,1.94
2024,11,4,1,0.0,23.92,97.78,2.05
2024,11,4,2,0.0,23.81,97.45,2.12
2024,11,4,3,0.0,23.6,97.25,2.09
2024,11,4,4,0.0,23.35,97.2,1.9
2024,11,4,5,15.27,23.16,97.21,1.71
2024,11,4,6,110.28,24.06,93.73,1.88
2024,11,4,7,227.32,25.18,88.19,1.72
2024,11,4,8,515.62,26.87,79.74,1.15
2024,11,4,9,683.72,27.93,74.02,0.94
2024,11,4,10,806.42,28.22,72.09,1.47
2024,11,4,11,831.08,28.29,71.74,1.68
2024,11,4,12,750.58,28.22,72.08,1.74
2024,11,4,13,577.97,28.01,72.96,1.55
2024,11,4,14,352.65,27.67,74.77,1.21
2024,11,4,15,203.88,27.27,76.88,0.74
2024,11,4,16,91.97,26.79,80.2,0.26
2024,11,4,17,7.97,26.11,83.71,0.22
2024,11,4,18,0.0,25.53,88.96,0.75
2024,11,4,19,0.0,24.95,93.31,1.04
2024,11,4,20,0.0,24.65,94.97,1.19
2024,11,4,21,0.0,24.46,95.97,1.26
2024,11,4,22,0.0,24.34,96.54,1.35
2024,11,4,23,0.0,24.26,96.97,1.44
2024,11,5,0,0.0,24.21,97.15,1.53
2024,11,5,1,0.0,24.14,97.52,1.61
2024,11,5,2,0.0,24.06,98.07,1.69
2024,11,5,3,0.0,23.99,98.5,1.73
2024,11,5,4,0.0,23.9,98.8,1.73
2024,11,5,5,20.98,23.83,98.84,1.7
2024,11,5,6,182.95,24.77,95.85,1.58
2024,11,5,7,423.12,25.83,90.38,2.58
2024,11,5,8,625.2,26.79,85.07,3.2
2024,11,5,9,751.03,27.66,80.23,3.6
2024,11,5,10,810.0,28.3,76.81,3.83
2024,11,5,11,807.95,28.62,75.14,4.07
2024,11,5,12,718.15,28.61,74.7,4.29
2024,11,5,13,571.25,28.16,76.87,4.36
2024,11,5,14,379.92,27.54,80.76,4.33
2024,11,5,15,229.55,26.97,85.14,4.08
2024,11,5,16,99.65,26.45,89.47,3.62
2024,11,5,17,9.48,25.86,92.64,3.3
2024,11,5,18,0.0,25.51,93.17,3.71
2024,11,5,19,0.0,25.4,92.36,4.45
2024,11,5,20,0.0,25.27,91.79,4.82
2024,11,5,21,0.0,25.04,92.1,4.47
2024,11,5,22,0.0,24.8,92.9,3.78
2024,11,5,23,0.0,24.62,93.26,3.66
2024,11,6,0,0.0,24.31,93.92,3.31
2024,11,6,1,0.0,24.0,94.28,2.98
2024,11,6,2,0.0,23.76,94.36,2.81
2024,11,6,3,0.0,23.51,94.4,2.74
2024,11,6,4,0.0,23.31,94.66,2.69
2024,11,6,5,19.27,23.25,94.77,2.63
2024,11,6,6,152.65,24.71,90.49,3.55
2024,11,6,7,338.5,26.33,83.86,4.17
2024,11,6,8,600.05,27.67,77.2,4.08
2024,11,6,9,781.5,28.54,73.4,3.4
2024,11,6,10,852.85,29.46,69.5,2.81
2024,11,6,11,857.3,30.18,66.06,2.34
2024,11,6,12,732.1,30.5,64.07,2.02
2024,11,6,13,650.47,30.51,63.35,1.79
2024,11,6,14,493.38,30.18,64.68,1.36
2024,11,6,15,308.5,29.69,66.89,0.71
2024,11,6,16,134.52,28.9,72.08,0.69
2024,11,6,17,11.27,27.81,79.69,1.1
2024,11,6,18,0.0,26.5,89.74,1.24
2024,11,6,19,0.0,25.92,91.92,1.39
2024,11,6,20,0.0,25.43,93.54,1.46
2024,11,6,21,0.0,25.08,94.62,1.43
2024,11,6,22,0.0,24.86,95.47,1.39
2024,11,6,23,0.0,24.68,95.96,1.38
2024,11,7,0,0.0,24.51,96.43,1.44
2024,11,7,1,0.0,24.35,96.95,1.58
2024,11,7,2,0.0,24.25,97.16,1.73
2024,11,7,3,0.0,24.15,97.22,1.89
2024,11,7,4,0.0,23.98,97.52,1.99
2024,11,7,5,23.05,24.02,97.21,1.98
2024,11,7,6,194.57,25.46,92.75,2.73
2024,11,7,7,428.33,26.9,85.44,3.31
2024,11,7,8,658.53,28.2,78.01,3.41
2024,11,7,9,787.58,29.22,73.02,3.19
2024,11,7,10,866.42,29.94,69.7,3.21
2024,11,7,11,837.17,30.54,67.4,3.3
2024,11,7,12,752.08,30.76,65.94,3.32
2024,11,7,13,577.0,30.7,66.24,3.3
2024,11,7,14,416.6,29.92,69.97,3.35
2024,11,7,15,250.25,28.92,74.93,3.44
2024,11,7,16,105.28,27.82,81.38,3.19
2024,11,7,17,9.35,26.7,88.72,2.63
2024,11,7,18,0.0,26.07,92.6,2.38
2024,11,7,19,0.0,25.84,93.84,2.37
2024,11,7,20,0.0,25.7,94.33,2.31
2024,11,7,21,0.0,25.56,94.7,2.18
2024,11,7,22,0.0,25.4,95.05,2.04
2024,11,7,23,0.0,25.2,95.44,1.98
2024,11,8,0,0.0,25.01,95.96,1.89
2024,11,8,1,0.0,24.82,96.5,1.77
2024,11,8,2,0.0,24.57,96.77,1.75
2024,11,8,3,0.0,24.45,96.78,1.67
2024,11,8,4,0.0,24.42,96.34,1.51
2024,11,8,5,20.38,24.39,96.08,1.32
2024,11,8,6,160.38,24.89,95.69,1.18
2024,11,8,7,359.35,25.39,93.25,1.14
2024,11,8,8,496.8,25.62,91.03,1.59
2024,11,8,9,541.53,25.83,90.19,2.07
2024,11,8,10,649.75,25.95,89.3,2.39
2024,11,8,11,694.67,25.98,88.91,2.78
2024,11,8,12,677.58,25.9,88.86,3.14
2024,11,8,13,540.58,25.75,89.24,3.53
2024,11,8,14,455.8,25.5,90.26,3.92
2024,11,8,15,279.08,25.14,92.12,4.14
